,title,comment,timetable
607,"
部下に指示出すの難しくね？
",>>36ゴミやん,['22:34:18']
608,"
部下に指示出すの難しくね？
",>>36それはもう誰が上司でもそうなってる気がするからきにしなくてよさそ,['22:34:18']
609,"
部下に指示出すの難しくね？
",>>30大変やな…これはしんどい,['22:34:34']
610,"
部下に指示出すの難しくね？
",>>36そのまま上に掛け合って諦ﾒﾛﾝ,['22:34:43']
611,"
部下に指示出すの難しくね？
",その部下も50くらいでワイよりだいぶ上や若いならまだしもいい大人がやることかと怒りもあるただ意図してないにしても追い詰めていたなら謝りたい,['22:35:49']
612,"
部下に指示出すの難しくね？
",>>44それはきついwwwww,['22:36:49']
613,"
部下に指示出すの難しくね？
",>>44ひょっとしたら事実確認が詰められてるって感じてたパターンかもなまあマレによくあるやつや,['22:37:13']
614,"
部下に指示出すの難しくね？
",>>44ヒエッ…一生そのままやろなソイツ,['22:37:53']
615,"
部下に指示出すの難しくね？
",>>33作ったら非難轟々やったわ特に喧嘩の対応マニュアルが一番文句言われた内容としては喧嘩したら話を聞いてあげてくださいもし解決出来なくかったらお迎えの際に説明しましょうこれやで？当たり前やんと思ってたけどそうでもないみたいやわ,['22:39:29']
616,"
部下に指示出すの難しくね？
",>>44イッチより20くらい年上？,['22:40:41']
617,"
部下に指示出すの難しくね？
",>>37立場としては上であっても目上の人やったから気をつけてたつもりだったんやけどな。,['22:40:52']
618,"
部下に指示出すの難しくね？
",まあなんだあんまり気にすんなよ,['22:42:11']
619,"
部下に指示出すの難しくね？
",>>48今更言ってもやけどジジババに我慢して話聞きましょうは地雷やからしゃーないぶっちゃけ近くの上司に報告しましょうにしておく方がマシや,['22:42:26']
620,"
部下に指示出すの難しくね？
",まあほんまそれ今回は運がなかったんや切り替えてこ,['22:42:53']
621,"
部下に指示出すの難しくね？
",ただ他の同僚とも話したら今回の件はきっかけに過ぎないってことなんやこれまでワイからあれしろこれしろ言われてて爆発したみたいな感じだと思うとのことやたしかに良くないなと思ったときは声かけしてたんやけどそれが追い詰めてるように感じたのかもと言ってたじゃあどうすればええねんって話なんやが,['22:43:14']
622,"
部下に指示出すの難しくね？
",おじさんと子供が喧嘩するってどうよ,['22:43:57']
623,"
部下に指示出すの難しくね？
",>>46そうやろねもうワイからは何話しても無駄なんやろなとは思った,['22:44:33']
624,"
部下に指示出すの難しくね？
",>>54次からはええなと思った時ほど褒めていったらどうや？,['22:44:57']
625,"
部下に指示出すの難しくね？
",>>49せやねワイ28部下55,['22:45:32']
626,"
部下に指示出すの難しくね？
",例えば子供が○○さんに向かって喋りかけたら○すって言ってきたんやそしたらこわ〜いっておちゃらけて特に怒ることもなかったからワイがその子を叱ったんやそんでそのあと○○さん呼んでなんで注意しないのかって話したら何いえばいいかわからんって…その時の気持ちを伝えればいいんですよって話したけどそんなことある？って感じだわ,['22:49:00']
627,"
部下に指示出すの難しくね？
",>>51繰り返したくないんや…,['22:49:21']
628,"
部下に指示出すの難しくね？
",イッチよりその仕事の経験長い人らなんか？,['22:49:25']
629,"
部下に指示出すの難しくね？
",>>52そんなに難しいことかね…結局それで二人辞めたんやが,['22:50:23']
630,"
部下に指示出すの難しくね？
",頭のレベルおなじやないんやで,['22:50:34']
631,"
部下に指示出すの難しくね？
",>>53他にもやり方あったんかなって,['22:50:53']
632,"
部下に指示出すの難しくね？
",>>55おばちゃんやただこれなんよな元々仲は良くなかったんや何がきっかけかはわからん,['22:51:40']
633,"
部下に指示出すの難しくね？
",>>57年上の人褒めるのって難しいんや,['22:52:15']
634,"
部下に指示出すの難しくね？
",>>61いやワイのが2年くらい長い,['22:52:47']
635,"
部下に指示出すの難しくね？
",>>63これな,['22:52:58']
636,"
部下に指示出すの難しくね？
",たしかに殺す言われて慰めの言葉はかけなかったわそれは良くなかった,['22:53:51']
637,"
部下に指示出すの難しくね？
",>>66そんなん感嘆詞だけでええねん「おぉ・・・」とか,['22:56:11']
638,"
部下に指示出すの難しくね？
",ああ本人的には暴言吐かれて我慢してたんやなその後さらに追い討ちかけられたの図や,['22:57:11']
639,"
部下に指示出すの難しくね？
",子供＝おばちゃん？なんのことやら🤔,['22:57:29']
640,"
部下に指示出すの難しくね？
",>>70ありがとうございますは伝えてるつもりやったわただ伝わってはなかったのかもな,['22:59:03']
641,"
部下に指示出すの難しくね？
",>>71これやね,['22:59:29']
642,"
部下に指示出すの難しくね？
",>>72学童の仕事やスレタイはおばちゃんの社員,['23:00:03']
643,"
部下に指示出すの難しくね？
",子供と保護者相手で感情抑えてかなあかん仕事やろ？感情労働やからストレス溜まりやすいんやで,['23:02:13']
644,"
部下に指示出すの難しくね？
",他にも心当たりはある建物が2階で外階段なんやが18時ごろにいきなり階段をホースで掃除し始めたんや子どもらが帰る時間で暗くなって見づらい中、なんで掃除するんですか？って話したら埃っぽいから…みたいな話してて理由話してやめてもらった本来なら階段掃除を認めた上で理由を話して辞めてもらうべきだったんやろなワイとしてはなんで指示もしてない上に危ないのにこんな事すんねんって感じでイラついていたのもある,['23:02:53']
645,"
部下に指示出すの難しくね？
",二重誤解してたわ石破＝大卒新卒の石破似の20代男性社員じゃなくて、55歳の石破似のおばはんってことか,['23:02:56']
646,"
部下に指示出すの難しくね？
",>>76せやねそれはあると思うよ,['23:03:26']
647,"
部下に指示出すの難しくね？
",ミスったx石破＝○辞める社員＝,['23:03:45']
648,"
部下に指示出すの難しくね？
",石破やめるってよ,['23:04:11']
649,"
部下に指示出すの難しくね？
",>>78ワイは石破似の28スレタイは55のおばちゃん,['23:04:18']
650,"
部下に指示出すの難しくね？
",やる気がないわけではないんやただなんでそんなことすんの？って感じで空回ってんねんそんでそこにワイが追い討ちかけてたんやろなと,['23:05:20']
651,"
部下に指示出すの難しくね？
",おばはんは誰に似てたんや？,['23:05:24']
652,"
部下に指示出すの難しくね？
",>>84行列ができる法律相談所の女弁護士のおばちゃん,['23:06:17']
653,"
部下に指示出すの難しくね？
",ワイもワイで相手の気持ち考えないままだったなレス書いててわかってきたわ,['23:07:10']
654,"
おっぱい見せてる女の子の絵描いて
",ネタっぽいのでもええでAIは見飽きたからNG,['16:33:28']
655,"
おっぱい見せてる女の子の絵描いて
",目に優しいスレ,['00:10:48']
656,"
おっぱい見せてる女の子の絵描いて
",>>288>>289描くのはやいしかわよいしセクシーですごい。。。,['00:11:25']
657,"
おっぱい見せてる女の子の絵描いて
",すご,['00:11:25']
658,"
おっぱい見せてる女の子の絵描いて
",>>288メスガキ悪魔かわいい,['00:11:29']
659,"
おっぱい見せてる女の子の絵描いて
",こういうのって乳首まで見えてたらエロくないよな不思議,['00:18:58']
660,"
おっぱい見せてる女の子の絵描いて
",色味のチョイス絶妙すぎてすこすこのすこ,['00:20:10']
661,"
おっぱい見せてる女の子の絵描いて
",>>288これめっちゃすき,['00:44:34']
662,"
おっぱい見せてる女の子の絵描いて
",>>223そう思ってもらえると何か光栄やワイの絵柄ってエロ向きやないからなあ,['03:14:51']
663,"
おっぱい見せてる女の子の絵描いて
",,['03:16:49']
664,"
おっぱい見せてる女の子の絵描いて
",これまだ続いてたんかええやん！,['03:22:15']
665,"
おっぱい見せてる女の子の絵描いて
",>>297需要あるで,['08:58:48']
666,"
おっぱい見せてる女の子の絵描いて
",>>297需要しかないんだよなぁ……ホントに元気出る、ありがとう,['10:23:25']
667,"
おっぱい見せてる女の子の絵描いて
",>>297逆に新鮮ですこやで,['20:45:18']
668,"
おっぱい見せてる女の子の絵描いて
",>>297かわいい,['20:50:14']
669,"
おっぱい見せてる女の子の絵描いて
",【急募】チンコ見せてるおっさん描いて,['22:59:43']
670,"
おっぱい見せてる女の子の絵描いて
",,['23:37:25']
671,"
おっぱい見せてる女の子の絵描いて
",ｚｂｄ,['23:45:06']
672,"
おっぱい見せてる女の子の絵描いて
",,['00:44:57']
673,"
おっぱい見せてる女の子の絵描いて
",>>307 好き ありがとう,['00:54:06']
674,"
おっぱい見せてる女の子の絵描いて
",>>307おほ～！,['00:56:43']
675,"
おっぱい見せてる女の子の絵描いて
",,['00:59:38']
676,"
おっぱい見せてる女の子の絵描いて
",,['01:12:46']
677,"
おっぱい見せてる女の子の絵描いて
",早くて上手い人がいますねぇ…,['01:14:20']
